,IsHomeTeamRegulars,AwayTeamLast1Match,TotalGoalsDifference,Difference1MatchPoints,DifferenceInShoots,DifferenceInCorners,DifferenceInLastYearPosition,HomeTeamShootsMade,HomeTeamTargetShootsMade,AwayTeamTargetShootsMade,HomeTeamCorners,FTR
0,0.0,0.3333333333333333,0.2737698218160473,1.1894958246662537,0.08038011205984806,0.2679656828336523,-1.3692645810530792,0.04629629629629629,0.03941441441441442,0.022522522522522518,0.061016949152542375,1.0
1,0.0,1.0,-0.11963218001944685,-0.9507859469407272,-0.21935944518193212,0.2364621468409379,0.9912767780898426,0.034722222222222224,0.028153153153153157,0.028153153153153157,0.09152542372881356,1.0
2,1.0,1.0,-0.4256115147803868,0.11935493886276302,-0.232983970511104,0.11044800287008033,1.4882328536988787,0.023148148148148147,0.022522522522522518,0.05067567567567568,0.07457627118644068,0.0
3,0.0,0.0,0.18634715474149308,0.11935493886276302,-0.02861609057352655,0.42548336279722426,-1.866220656662116,0.042438271604938266,0.03378378378378378,0.03941441441441442,0.09152542372881356,0.0
4,0.0,0.3333333333333333,-0.2070548470940011,-0.4157155040389821,0.05313106140150441,0.4569868987899386,0.4943207024808065,0.05015432098765432,0.05067567567567568,0.03941441441441442,0.11186440677966103,1.0
5,0.0,0.3333333333333333,-0.16334351355672394,-0.4157155040389821,0.06675558673067622,-0.2675944290424924,-1.120786543248561,0.057870370370370364,0.045045045045045036,0.028153153153153157,0.03728813559322034,1.0
6,1.0,1.0,-0.11963218001944685,-0.9507859469407272,0.18937631469322266,0.01593739489193716,-0.3753524298350068,0.061728395061728385,0.056306306306306314,0.028153153153153157,0.08813559322033898,0.0
7,0.0,0.0,-0.11963218001944685,0.11935493886276302,-0.02861609057352655,0.04744093088465155,0.7427987402853246,0.042438271604938266,0.022522522522522518,0.011261261261261259,0.061016949152542375,0.0
8,0.0,1.0,-0.25076618063127826,-1.4858563898424724,0.2302498906807381,0.14195153886279474,0.6185597213830655,0.057870370370370364,0.022522522522522518,0.011261261261261259,0.10508474576271186,0.0
9,0.0,0.0,-0.11963218001944685,0.6544253817645083,-0.27385754649861943,-0.7086439329404939,0.24584266467628835,0.054012345679012336,0.03378378378378378,0.022522522522522518,0.03389830508474576,0.0
10,0.0,0.3333333333333333,0.05521315412966167,-0.4157155040389821,-0.5054744770945404,-0.4251121090060643,0.6185597213830655,0.04166666666666666,0.013513513513513514,0.06756756756756757,0.08813559322033898,0.0
